name,rating,price,chipset,memory,core clock,boost clock,color,length,link
Asus ROG STRIX GAMING GeForce RTX 3080 Ti 12 GB Graphics Card,,,GeForce RTX 3080 Ti,12 GB,1365 MHz,1695 MHz,Black / Silver,318 mm,https://www.amazon.com/s?k=Asus+ROG+STRIX+GAMING+GeForce+RTX+3080+Ti+12+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX GTR Radeon RX 480 8 GB Graphics Card,4.8,,Radeon RX 480,8 GB,1120 MHz,1338 MHz,Black,280 mm,https://www.amazon.com/s?k=XFX+GTR+Radeon+RX+480+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI RADEON RX 460 2G OC Radeon RX 460 2 GB Graphics Card,4.8,,Radeon RX 460,2 GB,1090 MHz,1210 MHz,Black / White,172 mm,https://www.amazon.com/s?k=MSI+RADEON+RX+460+2G+OC+Radeon+RX+460+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI GAMING X Radeon RX 570 4 GB Graphics Card,5.0,,Radeon RX 570,4 GB,1168 MHz,1293 MHz,Black / Red,276 mm,https://www.amazon.com/s?k=MSI+GAMING+X+Radeon+RX+570+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA XC ULTRA BLACK GAMING GeForce GTX 1660 Ti 6 GB Graphics Card,5.0,$549.95,GeForce GTX 1660 Ti,6 GB,1500 MHz,1770 MHz,Black,268 mm,https://www.amazon.com/dp/B07WLJYY9C?tag=bgfg-pc-builder-us-20
GALAX SG GeForce RTX 3070 8 GB Graphics Card,4.0,,GeForce RTX 3070,8 GB,1500 MHz,1725 MHz,Black,329 mm,https://www.amazon.com/s?k=GALAX+SG+GeForce+RTX+3070+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte AORUS MASTER GeForce RTX 3090 24 GB Graphics Card,,$1979.99,GeForce RTX 3090,24 GB,1395 MHz,1785 MHz,Black,319 mm,https://www.amazon.com/s?k=Gigabyte+AORUS+MASTER+GeForce+RTX+3090+24+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI VENTUS 2X GeForce RTX 3060 Ti 8 GB Graphics Card,,,GeForce RTX 3060 Ti,8 GB,1410 MHz,1665 MHz,Black / Silver,232 mm,https://www.amazon.com/s?k=MSI+VENTUS+2X+GeForce+RTX+3060+Ti+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX Speedster QICK 308 ULTRA Radeon RX 6650 XT 8 GB Graphics Card,5.0,$310.97,Radeon RX 6650 XT,8 GB,2055 MHz,2689 MHz,Black / Silver,274 mm,https://www.amazon.com/dp/B09ZFBKR9Z?tag=bgfg-pc-builder-us-20
Gainward Phoenix GS GeForce RTX 5080 16 GB Video Card,,,GeForce RTX 5080,16 GB,2300 MHz,2700 MHz,Black / Silver,332 mm,https://www.amazon.com/s?k=Gainward+Phoenix+GS+GeForce+RTX+5080+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
Asus TUF GAMING OC P GeForce GTX 1650 G6 4 GB Graphics Card,,$217.99,GeForce GTX 1650 G6,4 GB,1410 MHz,1785 MHz,Black,206 mm,https://www.amazon.com/dp/B08G5CQMJ3?tag=bgfg-pc-builder-us-20
EVGA XC BLACK GAMING GeForce RTX 2060 6 GB Graphics Card,5.0,$529.99,GeForce RTX 2060,6 GB,1365 MHz,1680 MHz,Black,190 mm,https://www.amazon.com/dp/B07MJDBTD6?tag=bgfg-pc-builder-us-20
MSI AERO ITX Radeon RX 6400 4 GB Graphics Card,,$149.99,Radeon RX 6400,4 GB,1923 MHz,N/A,Black / Gray,172 mm,https://www.amazon.com/dp/B09XSG9H94?tag=bgfg-pc-builder-us-20
MSI GAMING Radeon R9 380 4 GB Graphics Card,4.7,,Radeon R9 380,4 GB,970 MHz,1000 MHz,Black / Red,268 mm,https://www.amazon.com/s?k=MSI+GAMING+Radeon+R9+380+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus TUF Gaming X3 OC Radeon RX 5700 XT 8 GB Graphics Card,4.2,,Radeon RX 5700 XT,8 GB,1650 MHz,1980 MHz,Black,269 mm,https://www.amazon.com/s?k=Asus+TUF+Gaming+X3+OC+Radeon+RX+5700+XT+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac GAMING Trinity GeForce RTX 4070 Ti 12 GB Video Card,5.0,$799.99,GeForce RTX 4070 Ti,12 GB,2310 MHz,2610 MHz,Black,307 mm,https://www.amazon.com/dp/B0BQCZ17LH?tag=bgfg-pc-builder-us-20
Asus Turbo EVO GeForce RTX 2060 SUPER 8 GB Graphics Card,,,GeForce RTX 2060 SUPER,8 GB,1500 MHz,1680 MHz,Black,268 mm,https://www.amazon.com/s?k=Asus+Turbo+EVO+GeForce+RTX+2060+SUPER+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
AMD FirePro W2100 FirePro W2100 2 GB Graphics Card,,$139.88,FirePro W2100,2 GB,630 MHz,N/A,Black / Red,N/A,https://www.amazon.com/dp/B00OY0ODKU?tag=bgfg-pc-builder-us-20
Gigabyte AORUS ELITE Radeon RX 6750 XT 12 GB Graphics Card,,$514.99,Radeon RX 6750 XT,12 GB,2150 MHz,2623 MHz,Black / Gray,296 mm,https://www.amazon.com/dp/B09ZX253H4?tag=bgfg-pc-builder-us-20
Gigabyte WINDFORCE GeForce GTX 1070 Ti 8 GB Graphics Card,5.0,,GeForce GTX 1070 Ti,8 GB,1632 MHz,1721 MHz,Black / Orange,280 mm,https://www.amazon.com/s?k=Gigabyte+WINDFORCE+GeForce+GTX+1070+Ti+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac GAMING Twin Edge GeForce RTX 3070 8 GB Graphics Card,5.0,,GeForce RTX 3070,8 GB,1500 MHz,1725 MHz,Black,232 mm,https://www.amazon.com/s?k=Zotac+GAMING+Twin+Edge+GeForce+RTX+3070+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gainward Ghost GeForce RTX 4070 12 GB Video Card,,,GeForce RTX 4070,12 GB,1920 MHz,2475 MHz,Black,269 mm,https://www.amazon.com/s?k=Gainward+Ghost+GeForce+RTX+4070+12+GB+Video+Card&tag=bgfg-pc-builder-us-20
Asus DUAL EVO GeForce RTX 4070 12 GB Video Card,,,GeForce RTX 4070,12 GB,1920 MHz,2505 MHz,Black,227 mm,https://www.amazon.com/s?k=Asus+DUAL+EVO+GeForce+RTX+4070+12+GB+Video+Card&tag=bgfg-pc-builder-us-20
Acer Predator BiFrost OC Radeon RX 7900 GRE 16 GB Video Card,,$589.99,Radeon RX 7900 GRE,16 GB,1270 MHz,2395 MHz,Black,284 mm,https://www.amazon.com/dp/B0D27412YW?tag=bgfg-pc-builder-us-20
Inno3D Twin X2 OC GeForce RTX 4060 Ti 16 GB Video Card,,,GeForce RTX 4060 Ti,16 GB,2310 MHz,2595 MHz,White / Silver,250 mm,https://www.amazon.com/s?k=Inno3D+Twin+X2+OC+GeForce+RTX+4060+Ti+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
Inno3D X3 OC GeForce RTX 4070 SUPER 12 GB Video Card,,,GeForce RTX 4070 SUPER,12 GB,1980 MHz,2505 MHz,Black / Silver,297 mm,https://www.amazon.com/s?k=Inno3D+X3+OC+GeForce+RTX+4070+SUPER+12+GB+Video+Card&tag=bgfg-pc-builder-us-20
EVGA FTW ACX 2.0 GeForce GTX 950 2 GB Graphics Card,4.2,,GeForce GTX 950,2 GB,1203 MHz,1405 MHz,Black,257 mm,https://www.amazon.com/s?k=EVGA+FTW+ACX+2.0+GeForce+GTX+950+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus ROG STRIX GAMING OC GeForce RTX 3050 8GB 8 GB Graphics Card,,$379.99,GeForce RTX 3050 8GB,8 GB,1550 MHz,1890 MHz,Black / Silver,300 mm,https://www.amazon.com/s?k=Asus+ROG+STRIX+GAMING+OC+GeForce+RTX+3050+8GB+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-N960WF2OC-4GD GeForce GTX 960 4 GB Graphics Card,4.8,,GeForce GTX 960,4 GB,1216 MHz,1279 MHz,Black,257 mm,https://www.amazon.com/s?k=Gigabyte+GV-N960WF2OC-4GD+GeForce+GTX+960+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte AORUS Radeon RX 580 8 GB Graphics Card,4.4,,Radeon RX 580,8 GB,1257 MHz,1380 MHz,Black / Orange,232 mm,https://www.amazon.com/s?k=Gigabyte+AORUS+Radeon+RX+580+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire NITRO+ SE Radeon RX 5700 XT 8 GB Graphics Card,4.9,,Radeon RX 5700 XT,8 GB,1840 MHz,2035 MHz,Black / Silver,306 mm,https://www.amazon.com/s?k=Sapphire+NITRO%2B+SE+Radeon+RX+5700+XT+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
GALAX EX GeForce GTX 1660 SUPER 6 GB Graphics Card,,,GeForce GTX 1660 SUPER,6 GB,1530 MHz,1845 MHz,Black,245 mm,https://www.amazon.com/s?k=GALAX+EX+GeForce+GTX+1660+SUPER+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus RX6800XT-16G Radeon RX 6800 XT 16 GB Graphics Card,5.0,,Radeon RX 6800 XT,16 GB,1825 MHz,2250 MHz,Black / Silver,267 mm,https://www.amazon.com/s?k=Asus+RX6800XT-16G+Radeon+RX+6800+XT+16+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
GALAX (1-click OC) GeForce RTX 4070 Ti SUPER 16 GB Video Card,,,GeForce RTX 4070 Ti SUPER,16 GB,2340 MHz,2670 MHz,Black,320 mm,https://www.amazon.com/s?k=GALAX+%281-click+OC%29+GeForce+RTX+4070+Ti+SUPER+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
Zotac GAMING Trinity GeForce RTX 3070 Ti 8 GB Graphics Card,,$699.99,GeForce RTX 3070 Ti,8 GB,1575 MHz,1770 MHz,Black / Silver,318 mm,https://www.amazon.com/dp/B08V1ZJP93?tag=bgfg-pc-builder-us-20
Asus STRIX GeForce GTX 1070 8 GB Graphics Card,4.9,,GeForce GTX 1070,8 GB,1506 MHz,1721 MHz,Black,298 mm,https://www.amazon.com/s?k=Asus+STRIX+GeForce+GTX+1070+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
ASRock OC Formula Radeon RX 6950 XT 16 GB Graphics Card,,$869.99,Radeon RX 6950 XT,16 GB,1890 MHz,2495 MHz,Green / Black,332 mm,https://www.amazon.com/s?k=ASRock+OC+Formula+Radeon+RX+6950+XT+16+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte EAGLE OC GeForce RTX 3060 Ti 8 GB Video Card,5.0,$379.99,GeForce RTX 3060 Ti,8 GB,1665 MHz,1680 MHz,Black / Silver,282 mm,https://www.amazon.com/dp/B0BV89RLW8?tag=bgfg-pc-builder-us-20
MSI AERO GeForce GTX 1070 8 GB Graphics Card,4.4,,GeForce GTX 1070,8 GB,1531 MHz,1721 MHz,Black / Silver,269 mm,https://www.amazon.com/s?k=MSI+AERO+GeForce+GTX+1070+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI GEFORCE GTX 1060 6GT OC GeForce GTX 1060 6GB 6 GB Graphics Card,4.5,,GeForce GTX 1060 6GB,6 GB,1544 MHz,1759 MHz,Black / White,247 mm,https://www.amazon.com/s?k=MSI+GEFORCE+GTX+1060+6GT+OC+GeForce+GTX+1060+6GB+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus Phoenix GeForce RTX 3060 12 GB Graphics Card,5.0,$509.90,GeForce RTX 3060,12 GB,1320 MHz,1807 MHz,Black,177 mm,https://www.amazon.com/dp/B096L2R3GP?tag=bgfg-pc-builder-us-20
EVGA FTW3 ULTRA HYBRID GAMING GeForce RTX 3090 Ti 24 GB Graphics Card,5.0,,GeForce RTX 3090 Ti,24 GB,1560 MHz,1920 MHz,Black,289 mm,https://www.amazon.com/s?k=EVGA+FTW3+ULTRA+HYBRID+GAMING+GeForce+RTX+3090+Ti+24+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus TUF GAMING Radeon RX 7900 XT 20 GB Video Card,,,Radeon RX 7900 XT,20 GB,2000 MHz,N/A,Black,353 mm,https://www.amazon.com/s?k=Asus+TUF+GAMING+Radeon+RX+7900+XT+20+GB+Video+Card&tag=bgfg-pc-builder-us-20
GALAX EX Gamer 1-Click OC V2 GeForce RTX 4070 Ti 12 GB Video Card,,,GeForce RTX 4070 Ti,12 GB,2310 MHz,2685 MHz,Black,323 mm,https://www.amazon.com/s?k=GALAX+EX+Gamer+1-Click+OC+V2+GeForce+RTX+4070+Ti+12+GB+Video+Card&tag=bgfg-pc-builder-us-20
Asus ProArt GeForce RTX 4060 8 GB Video Card,,,GeForce RTX 4060,8 GB,1830 MHz,2490 MHz,Black / Gold,300 mm,https://www.amazon.com/s?k=Asus+ProArt+GeForce+RTX+4060+8+GB+Video+Card&tag=bgfg-pc-builder-us-20
EVGA FTW3 ULTRA GAMING GeForce RTX 2080 SUPER 8 GB Graphics Card,4.9,,GeForce RTX 2080 SUPER,8 GB,1650 MHz,1845 MHz,Transparent / Black,302 mm,https://www.amazon.com/s?k=EVGA+FTW3+ULTRA+GAMING+GeForce+RTX+2080+SUPER+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Palit Dual OC GeForce RTX 4060 Ti 8 GB Video Card,,$491.26,GeForce RTX 4060 Ti,8 GB,2310 MHz,2685 MHz,Black,250 mm,https://www.amazon.com/dp/B0C5RTNCBP?tag=bgfg-pc-builder-us-20
MSI GAMING GeForce RTX 2060 6 GB Graphics Card,5.0,$899.99,GeForce RTX 2060,6 GB,1365 MHz,1680 MHz,Silver / Black,247 mm,https://www.amazon.com/dp/B07QT7TQVF?tag=bgfg-pc-builder-us-20
Gigabyte EAGLE Rev 2.0 GeForce RTX 3070 LHR 8 GB Graphics Card,,,GeForce RTX 3070 LHR,8 GB,1500 MHz,1725 MHz,Black,282 mm,https://www.amazon.com/s?k=Gigabyte+EAGLE+Rev+2.0+GeForce+RTX+3070+LHR+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte AORUS ELITE Radeon RX 6700 XT 12 GB Graphics Card,,$999.98,Radeon RX 6700 XT,12 GB,2321 MHz,N/A,Black,296 mm,https://www.amazon.com/dp/B08Y74T47X?tag=bgfg-pc-builder-us-20
Asus ROG STRIX WHITE OC V2 GeForce RTX 3080 10GB LHR 10 GB Graphics Card,5.0,$1549.50,GeForce RTX 3080 10GB LHR,10 GB,1440 MHz,1935 MHz,White,318 mm,https://www.amazon.com/dp/B09D3X38GG?tag=bgfg-pc-builder-us-20
Gigabyte EAGLE GeForce RTX 3050 8GB 8 GB Graphics Card,,$467.10,GeForce RTX 3050 8GB,8 GB,1550 MHz,1777 MHz,Black,213 mm,https://www.amazon.com/dp/B09RSW3YV9?tag=bgfg-pc-builder-us-20
PNY Blower GeForce GTX 1080 Ti 11 GB Graphics Card,4.5,,GeForce GTX 1080 Ti,11 GB,1480 MHz,1582 MHz,Black / White,N/A,https://www.amazon.com/s?k=PNY+Blower+GeForce+GTX+1080+Ti+11+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GAMING OC GeForce GTX 1660 Ti 6 GB Graphics Card,4.7,,GeForce GTX 1660 Ti,6 GB,1500 MHz,1860 MHz,Black / Gray,280 mm,https://www.amazon.com/s?k=Gigabyte+GAMING+OC+GeForce+GTX+1660+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY XLR8 Gaming REVEL EPIC-X RGB GeForce RTX 3070 Ti 8 GB Graphics Card,,$459.99,GeForce RTX 3070 Ti,8 GB,1575 MHz,1770 MHz,Black / Silver,294 mm,https://www.amazon.com/s?k=PNY+XLR8+Gaming+REVEL+EPIC-X+RGB+GeForce+RTX+3070+Ti+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX Speedster QICK 319 Core Radeon RX 6650 XT 16 GB Graphics Card,,,Radeon RX 6650 XT,16 GB,2055 MHz,2105 MHz,Black,340 mm,https://www.amazon.com/s?k=XFX+Speedster+QICK+319+Core+Radeon+RX+6650+XT+16+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Inno3D iChill X3 GeForce RTX 4070 Ti SUPER 16 GB Video Card,,,GeForce RTX 4070 Ti SUPER,16 GB,2340 MHz,2670 MHz,Black,334 mm,https://www.amazon.com/s?k=Inno3D+iChill+X3+GeForce+RTX+4070+Ti+SUPER+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
EVGA XC ULTRA GAMING GeForce GTX 1660 Ti 6 GB Graphics Card,4.5,,GeForce GTX 1660 Ti,6 GB,1500 MHz,1860 MHz,Black,268 mm,https://www.amazon.com/s?k=EVGA+XC+ULTRA+GAMING+GeForce+GTX+1660+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac GAMING Trinity OC GeForce RTX 3080 12GB LHR 12 GB Graphics Card,,$781.84,GeForce RTX 3080 12GB LHR,12 GB,1260 MHz,1725 MHz,Black,318 mm,https://www.amazon.com/dp/B09PZM76MG?tag=bgfg-pc-builder-us-20
Gigabyte WINDFORCE OC GeForce GTX 1650 G6 4 GB Graphics Card,4.0,$309.89,GeForce GTX 1650 G6,4 GB,1410 MHz,1650 MHz,Black / Silver,191 mm,https://www.amazon.com/dp/B086T6W63R?tag=bgfg-pc-builder-us-20
ASRock Challenger ITX Radeon RX 6600 XT 8 GB Graphics Card,,,Radeon RX 6600 XT,8 GB,1968 MHz,N/A,Black,179 mm,https://www.amazon.com/s?k=ASRock+Challenger+ITX+Radeon+RX+6600+XT+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA FTW ACX 2.0+ GeForce GTX 960 2 GB Graphics Card,4.3,$278.16,GeForce GTX 960,2 GB,1304 MHz,1367 MHz,Black / White,256 mm,https://www.amazon.com/dp/B00VCNB1TS?tag=bgfg-pc-builder-us-20
Zotac ZT-90101-10P GeForce GTX 970 4 GB Graphics Card,4.8,,GeForce GTX 970,4 GB,1076 MHz,1216 MHz,Black / White,203 mm,https://www.amazon.com/s?k=Zotac+ZT-90101-10P+GeForce+GTX+970+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI VENTUS XS GeForce GTX 1660 Ti 6 GB Graphics Card,5.0,,GeForce GTX 1660 Ti,6 GB,1500 MHz,1770 MHz,Black / White,204 mm,https://www.amazon.com/s?k=MSI+VENTUS+XS+GeForce+GTX+1660+Ti+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI MECH 2X Radeon RX 6750 XT 12 GB Graphics Card,,,Radeon RX 6750 XT,12 GB,2150 MHz,2600 MHz,Silver / Black,249 mm,https://www.amazon.com/s?k=MSI+MECH+2X+Radeon+RX+6750+XT+12+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-71310-10L GeForce GT 710 2 GB Graphics Card,,,GeForce GT 710,2 GB,954 MHz,N/A,Black / Orange,157 mm,https://www.amazon.com/s?k=Zotac+ZT-71310-10L+GeForce+GT+710+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY VCQM4000-PB Quadro M4000 8 GB Graphics Card,5.0,,Quadro M4000,8 GB,N/A,N/A,Black / Green,241 mm,https://www.amazon.com/s?k=PNY+VCQM4000-PB+Quadro+M4000+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
AMD 100-506208 Radeon PRO W6600 8 GB Video Card,,$589.99,Radeon PRO W6600,8 GB,2331 MHz,2580 MHz,Blue,241 mm,https://www.amazon.com/s?k=AMD+100-506208+Radeon+PRO+W6600+8+GB+Video+Card&tag=bgfg-pc-builder-us-20
Asus TUF GAMING GeForce RTX 3070 8 GB Video Card,,,GeForce RTX 3070,8 GB,1500 MHz,1755 MHz,Black,300 mm,https://www.amazon.com/s?k=Asus+TUF+GAMING+GeForce+RTX+3070+8+GB+Video+Card&tag=bgfg-pc-builder-us-20
Sapphire NITRO+ Radeon RX 570 4 GB Graphics Card,4.7,,Radeon RX 570,4 GB,1168 MHz,1340 MHz,Black,260 mm,https://www.amazon.com/s?k=Sapphire+NITRO%2B+Radeon+RX+570+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac MINI GeForce GTX 1080 Ti 11 GB Graphics Card,4.6,,GeForce GTX 1080 Ti,11 GB,1506 MHz,1620 MHz,Black,211 mm,https://www.amazon.com/s?k=Zotac+MINI+GeForce+GTX+1080+Ti+11+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX THICC II Radeon RX 5700 XT 8 GB Graphics Card,5.0,,Radeon RX 5700 XT,8 GB,1605 MHz,1905 MHz,Black,293 mm,https://www.amazon.com/s?k=XFX+THICC+II+Radeon+RX+5700+XT+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gainward Phantom GeForce RTX 5070 Ti 16 GB Video Card,,,GeForce RTX 5070 Ti,16 GB,2300 MHz,N/A,Black,332 mm,https://www.amazon.com/s?k=Gainward+Phantom+GeForce+RTX+5070+Ti+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
Asus TUF GAMING OC GeForce RTX 3050 8GB 8 GB Video Card,,$349.99,GeForce RTX 3050 8GB,8 GB,1550 MHz,1875 MHz,Black,272 mm,https://www.amazon.com/dp/B0B5BBBCRT?tag=bgfg-pc-builder-us-20
Gainward Phantom GS GeForce RTX 4090 24 GB Video Card,,,GeForce RTX 4090,24 GB,2235 MHz,2610 MHz,Black,329 mm,https://www.amazon.com/s?k=Gainward+Phantom+GS+GeForce+RTX+4090+24+GB+Video+Card&tag=bgfg-pc-builder-us-20
Zotac GAMING OC Spider-Man: Across The Spider-Verse GeForce RTX 4060 8 GB Video Card,,$299.99,GeForce RTX 4060,8 GB,1830 MHz,2475 MHz,Black,222 mm,https://www.amazon.com/dp/B0C91TFH3L?tag=bgfg-pc-builder-us-20
KFA2 EX Gamer White GeForce RTX 4070 12 GB Video Card,,,GeForce RTX 4070,12 GB,1920 MHz,2550 MHz,White,323 mm,https://www.amazon.com/s?k=KFA2+EX+Gamer+White+GeForce+RTX+4070+12+GB+Video+Card&tag=bgfg-pc-builder-us-20
Palit StormX OC GeForce RTX 4060 Ti 8 GB Video Card,,$470.54,GeForce RTX 4060 Ti,8 GB,2310 MHz,2670 MHz,Black,170 mm,https://www.amazon.com/dp/B0C6B7B5DJ?tag=bgfg-pc-builder-us-20
Asus Phoenix OC GeForce GTX 1660 6 GB Graphics Card,4.0,$290.00,GeForce GTX 1660,6 GB,1530 MHz,1830 MHz,Black / White,174 mm,https://www.amazon.com/dp/B07PHWBHHX?tag=bgfg-pc-builder-us-20
Asus ROG STRIX GeForce GTX 1070 Ti 8 GB Graphics Card,5.0,,GeForce GTX 1070 Ti,8 GB,1607 MHz,1721 MHz,Black,298 mm,https://www.amazon.com/s?k=Asus+ROG+STRIX+GeForce+GTX+1070+Ti+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac Blower GeForce RTX 2080 Ti 11 GB Graphics Card,,,GeForce RTX 2080 Ti,11 GB,1350 MHz,1545 MHz,Black / Silver,268 mm,https://www.amazon.com/s?k=Zotac+Blower+GeForce+RTX+2080+Ti+11+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus ROG STRIX WHITE OC V2 GeForce RTX 3070 LHR 8 GB Graphics Card,5.0,$939.99,GeForce RTX 3070 LHR,8 GB,1500 MHz,1935 MHz,White,318 mm,https://www.amazon.com/dp/B09CFRMXQY?tag=bgfg-pc-builder-us-20
Palit StormX GeForce RTX 3050 8GB 8 GB Graphics Card,,,GeForce RTX 3050 8GB,8 GB,1550 MHz,1777 MHz,Black,170 mm,https://www.amazon.com/s?k=Palit+StormX+GeForce+RTX+3050+8GB+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY VCQM6000-24GB-PB Quadro M6000 24 GB Graphics Card,,,Quadro M6000,24 GB,988 MHz,1114 MHz,Black / Green,267 mm,https://www.amazon.com/s?k=PNY+VCQM6000-24GB-PB+Quadro+M6000+24+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus STRIX GAMING GeForce RTX 2080 Ti 11 GB Graphics Card,4.6,,GeForce RTX 2080 Ti,11 GB,1350 MHz,1560 MHz,Black,305 mm,https://www.amazon.com/s?k=Asus+STRIX+GAMING+GeForce+RTX+2080+Ti+11+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gainward Phantom GeForce RTX 5080 16 GB Video Card,,,GeForce RTX 5080,16 GB,2300 MHz,2617 MHz,Black,332 mm,https://www.amazon.com/s?k=Gainward+Phantom+GeForce+RTX+5080+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
MSI VENTUS 3X GeForce RTX 3070 Ti 8 GB Graphics Card,,$639.99,GeForce RTX 3070 Ti,8 GB,1575 MHz,1770 MHz,Black / Silver,316 mm,https://www.amazon.com/s?k=MSI+VENTUS+3X+GeForce+RTX+3070+Ti+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus ProArt GeForce RTX 4080 16 GB Video Card,,,GeForce RTX 4080,16 GB,2205 MHz,2535 MHz,Black,300 mm,https://www.amazon.com/s?k=Asus+ProArt+GeForce+RTX+4080+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
EVGA 02G-P4-2662-KR GeForce GTX 660 2 GB Graphics Card,4.7,,GeForce GTX 660,2 GB,1046 MHz,N/A,Black / Silver,241 mm,https://www.amazon.com/s?k=EVGA+02G-P4-2662-KR+GeForce+GTX+660+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus Phoenix Fan GeForce GTX 1060 3GB 3 GB Graphics Card,4.5,,GeForce GTX 1060 3GB,3 GB,1506 MHz,1708 MHz,Black / White,183 mm,https://www.amazon.com/s?k=Asus+Phoenix+Fan+GeForce+GTX+1060+3GB+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
ASRock Taichi X OC+ Radeon RX 5700 XT 8 GB Graphics Card,5.0,,Radeon RX 5700 XT,8 GB,1810 MHz,2025 MHz,Black / Gold,324 mm,https://www.amazon.com/s?k=ASRock+Taichi+X+OC%2B+Radeon+RX+5700+XT+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY XLR8 Gaming REVEL EPIC-X RGB GeForce RTX 3060 Ti 8 GB Graphics Card,4.7,,GeForce RTX 3060 Ti,8 GB,1410 MHz,1665 MHz,Black,247 mm,https://www.amazon.com/s?k=PNY+XLR8+Gaming+REVEL+EPIC-X+RGB+GeForce+RTX+3060+Ti+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY VCG16504D6DFPPB GeForce GTX 1650 G6 4 GB Graphics Card,,$179.99,GeForce GTX 1650 G6,4 GB,1485 MHz,1590 MHz,Black,170 mm,https://www.amazon.com/s?k=PNY+VCG16504D6DFPPB+GeForce+GTX+1650+G6+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus DUAL GeForce RTX 3050 8GB 8 GB Graphics Card,,,GeForce RTX 3050 8GB,8 GB,1550 MHz,1807 MHz,Black,200 mm,https://www.amazon.com/s?k=Asus+DUAL+GeForce+RTX+3050+8GB+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA SC ULTRA GAMING GeForce GTX 1650 G5 4 GB Graphics Card,4.8,$189.99,GeForce GTX 1650 G5,4 GB,1485 MHz,1860 MHz,Black,202 mm,https://www.amazon.com/dp/B07RT744F8?tag=bgfg-pc-builder-us-20
